Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.4199981689453,63.9300003051758,64.1969985961914,64.0299987792969,63.8219985961914,63.6199989318848,63.693000793457,63.8819999694824,63.5460014343262,63.0410003662109,62.6049995422363,62.2369995117188,61.5349998474121,61.1749992370605,60.7060012817383,60.6160011291504,60.5320014953613,60.7029991149902,60.5769996643066,60.3730010986328,60.0769996643066,59.5260009765625,59.2830009460449,59.6199989318848,59.8139991760254,59.9900016784668,60.4560012817383
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.5099983215332,41.2350006103516,41.1150016784668,41.726001739502,42.2360000610352,42.5690002441406,42.609001159668,42.4910011291504,42.3390007019043,42.1769981384277,42.0229988098145,41.9280014038086,41.5260009765625,40.8969993591309,40.9109992980957,40.8919982910156,40.6650009155273,42.048999786377,41.773998260498,42.5979995727539,41.8610000610352,41.2039985656738,40.3320007324219,39.2809982299805,39.1990013122559,39.1459999084473,39.1629981994629
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,71.0810012817383,71.2080001831055,71.181999206543,71.2750015258789,71.4899978637695,71.5920028686523,71.4759979248047,71.3560028076172,71.3649978637695,71.2750015258789,71.0130004882813,70.5709991455078,70.2289962768555,69.8249969482422,69.2289962768555,69.4990005493164,69.7009963989258,69.9759979248047,70.3140029907227,70.0130004882813,70.3300018310547,70.359001159668,70.4680023193359,70.6129989624023,70.8889999389648,70.9179992675781,71.0029983520508
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.8259963989258,73.6279983520508,73.3889999389648,73.1139984130859,72.8310012817383,72.5609970092773,72.3010025024414,72.1190032958984,71.9589996337891,71.7990036010742,70.7770004272461,69.6790008544922,68.5210037231445,67.3160018920898,66.0859985351563,64.8430023193359,65.0149993896484,65.2770004272461,65.6029968261719,65.8399963378906,65.9300003051758,65.9929962158203,65.9560012817383,65.838996887207,65.7080001831055,65.5859985351563,65.443000793457
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,82.4100036621094,82.5790023803711,82.7740020751953,82.984001159668,83.004997253418,82.9680023193359,82.9189987182617,82.7789993286133,82.5550003051758,82.3980026245117,82.2109985351563,82.0250015258789,81.8460006713867,81.7149963378906,81.5709991455078,81.4179992675781,81.2639999389648,81.0940017700195,80.9710006713867,80.927001953125,80.8479995727539,80.7399978637695,80.6589965820313,80.6019973754883,80.5540008544922,80.5090026855469,80.4810028076172
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.0130004882813,60.3240013122559,60.5029983520508,60.4570007324219,61.2239990234375,61.6520004272461,62.0279998779297,62.5379981994629,60.7130012512207,60.6510009765625,61.1279983520508,61.2639999389648,61.8600006103516,61.4000015258789,62.0950012207031,62.0820007324219,61.9830017089844,61.9150009155273,61.3940010070801,60.6570014953613,60.7630004882813,60.9039993286133,61.1520004272461,61.2900009155273,62.2840003967285,62.4589996337891,62.6419982910156
Kosovo,XKX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.3489990234375,64.6159973144531,65.0429992675781,65.8330001831055,66.8970031738281,68.1029968261719,67.7099990844727,67.3730010986328,67.1640014648438,67.129997253418,67.2559967041016,67.0429992675781,67.1809997558594,67.625,68.0130004882813,68.5169982910156,68.3550033569336,68.4160003662109,68.7269973754883,69.3960037231445,70.0149993896484,70.2249984741211,70.3730010986328,70.5080032348633,70.5510025024414,70.463996887207,69.6070022583008
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.3289985656738,62.6209983825684,63.1110000610352,63.6129989624023,64.1880035400391,64.370002746582,64.302001953125,64.1910018920898,64.2249984741211,64.245002746582,64.2480010986328,64.2610015869141,64.3690032958984,63.9970016479492,63.6790008544922,64.8470001220703,65.6829986572266,65.1320037841797,64.5319976806641,63.8440017700195,64.0820007324219,64.5380020141602,63.9309997558594,62.5180015563965,62.3969993591309,62.4109992980957,61.6180000305176
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,81.1969985961914,81.2109985351563,81.1959991455078,81.1699981689453,81.0709991455078,80.9940032958984,80.8410034179688,80.677001953125,80.4960021972656,80.2919998168945,80.0640029907227,79.8519973754883,79.6129989624023,79.3519973754883,79.0790023803711,78.8040008544922,78.6149978637695,78.4349975585938,78.2720031738281,78.1419982910156,78.0530014038086,78.0530014038086,78.0839996337891,78.1039962768555,78.1460037231445,78.1640014648438,78.1449966430664
Latin America & Caribbean,LCN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.8266849627574,60.0816803530445,60.5093295609748,60.9379383898355,61.2083182335885,61.4418418741929,61.7214638611258,62.3383156470363,62.6528501727512,62.7350187577395,62.7555764358426,62.9971394554062,63.3891353204693,63.5311158157081,64.2800779356724,64.6269823986256,65.160117670401,65.1187679983458,65.1284533433261,65.2211145660311,64.7340965805828,64.4690704382786,64.620529854687,64.4055172576262,64.1780130521622,64.2339511643449,64.1396378238715
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.2494209851927,60.5088844157095,60.8994565243131,61.3072984760045,61.5859296787642,61.8896718630395,62.177822416988,62.8237305184331,63.138223044507,63.2264957488388,63.289585018118,63.5526004385048,64.0430651638323,64.1461407129062,64.897131132315,65.3251267933813,65.8762151441457,65.8332531973686,65.8616036629247,65.9425157902118,65.415362428654,64.9896991699003,65.1716557366863,64.9402315155936,64.7143122045937,64.7637600850618,64.6571635391712
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.5009994506836,61.2220001220703,60.951000213623,60.8269996643066,60.5099983215332,60.2330017089844,59.9420013427734,59.9360008239746,58.8289985656738,57.5340003967285,56.0530014038086,56.3339996337891,57.7980003356934,56.9630012512207,57.2529983520508,57.2610015869141,59.0060005187988,60.2019996643066,61.492000579834,60.0919990539551,58.984001159668,58.648998260498,59.8269996643066,59.4589996337891,59.3769989013672,60.2430000305176,60.7309989929199
Least developed countries: UN classification,LDC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,69.1204309268354,69.0995164627139,69.0360436878199,68.9846709504829,68.926202637704,68.9482565690684,68.9737352552497,68.9908098700169,69.0280484615513,69.0485723563394,69.010641382914,69.0952524468575,69.0670493684029,69.0224049908669,68.9637253524591,68.9581692039879,68.8867800255987,68.8241385749637,68.7610329181762,68.7106003978521,68.6624937644997,68.599088080435,68.5277123220917,68.4797906776617,68.3922675773833,68.3388014887366,68.2971355223451
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,43.8730010986328,43.8940010070801,43.9249992370605,43.8499984741211,43.7309989929199,43.6940002441406,43.5880012512207,43.8940010070801,43.8800010681152,44.1749992370605,44.4700012207031,44.8540000915527,45.3050003051758,45.7480010986328,45.9469985961914,46.2039985656738,46.4020004272461,46.5740013122559,46.2470016479492,45.8950004577637,45.7249984741211,45.923999786377,46.1629981994629,46.4830017089844,46.7109985351563,46.9140014648438,47.1440010070801
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,75.6579971313477,75.4599990844727,75.2760009765625,75.1159973144531,74.9509963989258,74.7809982299805,74.6780014038086,74.5540008544922,74.4199981689453,74.2740020751953,73.6100006103516,72.947998046875,72.2900009155273,71.6389999389648,70.995002746582,70.3560028076172,69.7900009155273,69.2399978637695,68.7080001831055,68.1829986572266,67.6579971313477,67.1579971313477,66.6650009155273,66.193000793457,66.1500015258789,66.1910018920898,66.3479995727539
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.476001739502,56.5190010070801,56.8600006103516,57.1040000915527,57.2060012817383,57.2330017089844,57.0439987182617,56.1459999084473,55.8359985351563,55.601001739502,55.201000213623,55.306999206543,55.3610000610352,55.9469985961914,56.0009994506836,56.0820007324219,56.1660003662109,56.242000579834,56.3429985046387,56.4220008850098,56.4090003967285,56.3380012512207,56.2229995727539,56.0470008850098,55.9449996948242,55.826000213623,55.7179985046387
Libya,LBY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,48.5919990539551,48.8440017700195,48.9000015258789,48.9970016479492,49.2229995727539,49.2470016479492,49.4230003356934,49.6020011901855,49.8209991455078,50.0789985656738,50.3950004577637,50.601001739502,50.8460006713867,51.326000213623,51.7179985046387,52.2649993896484,52.6279983520508,52.9879989624023,53.2700004577637,53.4739990234375,53.7970008850098,52.5270004272461,53.4959983825684,52.9570007324219,52.4749984741211,52.4010009765625,52.4599990844727
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.5639991760254,62.3950004577637,62.2360000610352,62.109001159668,61.9420013427734,61.7690010070801,61.5009994506836,61.1959991455078,60.8940010070801,61.1139984130859,60.1230010986328,58.7319984436035,58.0740013122559,60.148998260498,57.1380004882813,56.1809997558594,55.2360000610352,55.5769996643066,55.9080009460449,56.6629981994629,56.9630012512207,57.8499984741211,58.1559982299805,58.2840003967285,59.1100006103516,59.2649993896484,60.5279998779297
Low & middle income,LMY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,67.1855631506744,67.1388336353631,67.1189814139768,66.9724982282501,66.918698735614,66.7315202050866,66.5458813374783,66.3672779182416,66.1942853888793,66.1430573703044,65.9150499967871,65.7179234168606,65.5504003837732,65.3484249306363,65.2484209045987,65.1939060068245,64.8429607299606,64.4864222390447,64.1353471820189,63.8151786623737,63.3491040421942,63.1207866919127,62.9072166992855,62.8249763509116,62.6717446985461,62.5477795958357,62.4933201933078
Low income,LIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.2908066242567,73.2532166496224,73.1710097507764,73.0846636519402,72.9720530229699,72.9548944281004,72.9254602931802,72.8836787565925,72.8344849767696,72.8159841846335,72.8564054996717,72.9127737363426,72.9483476423991,72.9701672743994,72.953859014803,72.9025957752069,72.7868009332802,72.6750482645573,72.6060176251945,72.5060017687398,72.4743281414264,72.463837808679,72.4545856751186,72.46440357855,72.4110314113368,72.3896000789249,72.3726875091721
Lower middle income,LMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.9860059876692,61.0348928658086,61.0910211204653,61.0925834477019,61.1826655567813,60.9462733187267,60.7810863288428,60.6371758108741,60.5694244803456,60.5085450134272,60.3520250246487,60.4405069329932,60.5108757928889,60.6547455860858,60.7619515672806,60.9509966575143,60.4828362039717,59.9636123077684,59.4484304065746,59.0267565567062,58.4506504684374,58.1306980386361,57.7723145175576,57.8105379199523,57.7571186007356,57.6263770779979,57.701767535592
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,50.7019996643066,51.8759994506836,52.6949996948242,52.125,52.076000213623,50.2919998168945,50.8110008239746,51.0050010681152,51.1959991455078,52.060001373291,53.3699989318848,52.8199996948242,53.8639984130859,53.1969985961914,54.0979995727539,54.7970008850098,55.2789993286133,54.9630012512207,55.0069999694824,57.2770004272461,56.9819984436035,56.8520011901855,58.0149993896484,58.2879981994629,59.0250015258789,59.3629989624023,57.9650001525879
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.4160003662109,57.5929985046387,58.3339996337891,58.4440002441406,58.4529991149902,59.9720001220703,67.6729965209961,66.8249969482422,66.1630020141602,65.7699966430664,65.3430023193359,65.9420013427734,63.9490013122559,62.3440017700195,63.2350006103516,64.3889999389648,66.1549987792969,68.7239990234375,69.8949966430664,70.4290008544922,70.8079986572266,71.2779998779297,70.9440002441406,71.0640029907227,71.7929992675781,71.6060028076172,70.7990036010742
"Macedonia, FYR",MKD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,55.2789993286133,55.2910003662109,55.265998840332,55.2249984741211,54.9970016479492,54.7410011291504,54.5880012512207,54.0579986572266,53.548999786377,53.0690002441406,53.1230010986328,53.1860008239746,53.2709999084473,53.548999786377,51.2080001831055,52.8390007019043,53.9780006408691,54.4480018615723,55.0400009155273,55.3959999084473,55.6279983520508,55.4640007019043,55.125,55.7519989013672,55.8839988708496,55.515998840332,54.9690017700195
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,86.6340026855469,86.629997253418,86.5960006713867,86.5530014038086,86.5189971923828,86.4980010986328,86.5319976806641,86.5670013427734,86.6029968261719,86.629997253418,86.6460037231445,86.681999206543,86.7220001220703,86.7040023803711,86.6760025024414,86.6330032348633,87.2350006103516,87.7819976806641,88.2710037231445,88.6969985961914,89.052001953125,88.7330017089844,88.3470001220703,87.8410034179688,87.2419967651367,86.5370025634766,86.3399963378906
Malawi,MWI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,77.1520004272461,77.2030029296875,77.2020034790039,77.1389999389648,77.1370010375977,77.1640014648438,77.2030029296875,77.2649993896484,77.3209991455078,77.375,77.3850021362305,77.3450012207031,77.2710037231445,77.1880035400391,77.1269989013672,77.0999984741211,77.1330032348633,77.1800003051758,77.2350006103516,77.2890014648438,77.3349990844727,77.4020004272461,77.4530029296875,77.4899978637695,77.2429962158203,77.0540008544922,76.8290023803711
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.4169998168945,62.2919998168945,62.1959991455078,62.0730018615723,61.9580001831055,61.8120002746582,61.6679992675781,61.5900001525879,61.8969993591309,61.8359985351563,61.7130012512207,61.6349983215332,61.4679985046387,61.3240013122559,61.1940002441406,61.1389999389648,60.951000213623,60.7220001220703,60.1479988098145,60.4000015258789,60.3089981079102,61.3839988708496,62.3400001525879,63.7830009460449,64.068000793457,64.318000793457,64.322998046875
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,49.4679985046387,49.6829986572266,49.9550018310547,50.2649993896484,50.5709991455078,50.8600006103516,51.4949989318848,52.117000579834,52.7569999694824,53.4720001220703,54.2949981689453,55.9269981384277,57.7459983825684,59.7130012512207,61.7709999084473,63.8639984130859,65.7099990844727,65.6480026245117,65.7020034790039,65.8519973754883,66.0670013427734,66.2509994506836,66.4960021972656,66.7710037231445,67.0319976806641,66.1890029907227,65.3130035400391
Mali,MLI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,50.5870018005371,50.5320014953613,50.5449981689453,50.5270004272461,50.5029983520508,50.4879989624023,50.5719985961914,50.6419982910156,50.6870002746582,50.7430000305176,50.8370018005371,50.9389991760254,51.0989990234375,51.2290000915527,51.3899993896484,53.7200012207031,56.0270004272461,58.3139991760254,60.5699996948242,62.7869987487793,64.9560012817383,66.693000793457,68.3339996337891,69.8669967651367,71.2789993286133,71.254997253418,71.2060012817383
Malta,MLT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,50.3849983215332,50.3139991760254,50.1469993591309,50.0970001220703,49.7939987182617,49.6399993896484,49.7039985656738,49.6959991455078,49.7929992675781,49.9360008239746,49.9980010986328,50.5089988708496,50.0629997253418,49.7569999694824,48.2540016174316,48.3720016479492,48.5410003662109,49.2599983215332,49.3450012207031,49.4630012512207,50.0890007019043,50.9599990844727,51.6500015258789,52.7910003662109,53.685001373291,54.1959991455078,54.601001739502
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,52.1699981689453,52.1710014343262,52.1469993591309,52.0690002441406,52.060001373291,51.935001373291,51.8400001525879,51.8320007324219,51.7630004882813,51.6500015258789,51.6049995422363,51.4220008850098,51.2319984436035,51.0289993286133,50.8250007629395,50.6189994812012,50.4230003356934,50.2480010986328,50.0750007629395,49.9080009460449,49.7369995117188,49.5709991455078,49.4090003967285,49.3810005187988,49.3680000305176,49.3870010375977,49.4109992980957
Mauritius,MUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.8969993591309,59.8860015869141,59.9000015258789,59.9220008850098,59.9290008544922,59.9109992980957,59.8699989318848,59.8359985351563,59.8440017700195,59.8950004577637,59.9669990539551,60.1069984436035,59.568000793457,58.9700012207031,58.2900009155273,58.6769981384277,58.4339981079102,57.7529983520508,57.681999206543,57.6189994812012,58.2039985656738,57.7109985351563,58.0040016174316,58.5800018310547,59.1440010070801,59.6590003967285,58.9650001525879
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,58.4519996643066,58.673999786377,59.3129997253418,60.0400009155273,59.943000793457,59.8250007629395,59.8769989013672,61.2999992370605,61.1590003967285,60.4360008239746,60.3160018920898,59.7220001220703,59.8959999084473,59.375,60.7019996643066,61.0470008850098,61.8050003051758,61.9249992370605,61.6510009765625,61.5639991760254,61.3699989318848,61.4039993286133,62.0839996337891,61.8660011291504,61.2470016479492,61.3530006408691,61.2789993286133
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,48.0242587147396,47.914517272112,47.6775558443626,47.6768451569554,47.7695832110873,47.5613113170649,47.1214253547794,46.9118092546308,46.6682225048063,47.0357932873195,47.0776369129347,46.9410855545365,46.8170935023381,47.0734722687645,47.3269086210624,47.7087910708251,47.672858986625,47.8778317194279,47.6735671373392,47.8801704403786,48.0567599827707,47.9715873380023,48.0079648553735,48.1512589593266,47.8007292201497,48.0011191411593,48.2871887490035
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,46.7473649273751,46.5908083667774,46.4541903974939,46.4251392747861,46.5308512071235,46.1725674333692,45.7900976019687,45.6398334751548,45.4165383341202,45.8346247803861,45.7717337130306,45.634626967376,45.493529402609,45.7107592824737,45.8931335421187,46.1899972287562,46.015203933892,46.0754895977172,45.6638914275879,45.7282093888438,45.6743175392733,45.4041928239061,45.2529826958288,45.2804633345607,44.7560442838165,44.8676232211544,45.1910071003923
Middle income,MIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.7200662627198,66.668694654337,66.6495692882267,66.4941502163582,66.4404281343728,66.2348568895119,66.0342778330457,65.8412927496593,65.6542850162621,65.5962323576406,65.3419303455135,65.119188989697,64.9297294557329,64.7034951895752,64.5901181350219,64.5280548542844,64.1486161164321,63.7612883272741,63.3746985612225,63.0233448486989,62.5051503706745,62.2444639236716,61.9985026058042,61.8934480613501,61.7157120275144,61.5660438846409,61.4914778112343
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,49.9589996337891,49.9889984130859,50.2070007324219,50.1450004577637,51.3310012817383,51.2620010375977,51.2830009460449,50.9990005493164,51.0970001220703,51.0859985351563,50.8759994506836,50.5400009155273,50.2029991149902,49.9799995422363,49.8310012817383,48.4860000610352,47.0989990234375,45.7210006713867,44.3320007324219,42.9109992980957,42.0009994506836,42.3129997253418,40.7509994506836,41.4710006713867,41.298999786377,44.1030006408691,42.7960014343262
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.8580017089844,57.7000007629395,58.6129989624023,59.1949996948242,59.4889984130859,59.5530014038086,59.7569999694824,59.8810005187988,60.0299987792969,60.1629981994629,60.3450012207031,60.2949981689453,60.101001739502,59.7939987182617,59.3880004882813,59.2550010681152,59.1199989318848,59.0060005187988,59.0260009765625,59.125,59.015998840332,60.0419998168945,59.4049987792969,59.8499984741211,60.2610015869141,60.3370018005371,59.2830009460449
Montenegro,MNE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,52.9389991760254,53.0139999389648,53.0060005187988,52.9150009155273,52.7760009765625,52.5620002746582,52.3610000610352,52.1559982299805,51.8759994506836,51.7120018005371,51.443000793457,51.2200012207031,51.0439987182617,50.9059982299805,50.7709999084473,50.6380004882813,50.4599990844727,50.2519989013672,50.0349998474121,49.7550010681152,49.4290008544922,49.0660018920898,49.4220008850098,49.273998260498,49.0789985656738,48.8810005187988,48.6780014038086
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,51.1069984436035,50.8600006103516,51.1839981079102,51.3969993591309,50.9020004272461,51.4189987182617,50.8320007324219,51.1059989929199,50.8279991149902,50.9309997558594,50.9780006408691,50.7639999389648,50.4469985961914,50.8870010375977,51.0410003662109,50.8019981384277,50.3959999084473,50.2150001525879,49.8889999389648,49.8650016784668,49.8530006408691,49.8009986877441,49.1539993286133,49.2220001220703,49.2330017089844,49.0810012817383,49.0870018005371
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,85.0189971923828,84.6019973754883,84.3320007324219,84.1279983520508,84.0019989013672,83.911003112793,83.9029998779297,83.8850021362305,84.5179977416992,84.9800033569336,85.3050003051758,85.5139999389648,85.6370010375977,85.6859970092773,85.427001953125,85.0879974365234,84.6669998168945,84.1380004882813,83.4889984130859,82.7080001831055,81.7809982299805,80.6920013427734,79.427001953125,79.3140029907227,79.1660003662109,78.9899978637695,78.8479995727539
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.2900009155273,73.3720016479492,73.1399993896484,73.0110015869141,72.8359985351563,72.6780014038086,72.5289993286133,72.4039993286133,72.2710037231445,71.9720001220703,71.5780029296875,71.2300033569336,70.8619995117188,70.427001953125,69.9889984130859,69.5339965820313,69.0690002441406,68.6269989013672,68.2249984741211,67.7949981689453,67.3769989013672,67.1050033569336,66.7689971923828,66.390998840332,66.0149993896484,65.6490020751953,65.3109970092773
Namibia,NAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.6119995117188,56.5719985961914,56.5369987487793,56.5719985961914,56.6189994812012,55.9570007324219,55.3240013122559,54.7970008850098,55.3470001220703,55.8930015563965,56.4160003662109,56.8110008239746,57.1459999084473,57.4269981384277,57.6669998168945,57.8790016174316,58.1100006103516,58.3110008239746,58.5,58.7060012817383,58.9490013122559,59.3680000305176,59.8349990844727,60.3419990539551,60.8769989013672,61.007999420166,61.2589988708496
Nauru,NRU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,85.4130020141602,85.5270004272461,85.6869964599609,85.870002746582,86.056999206543,86.234001159668,86.1729965209961,86.1119995117188,86.0599975585938,86.0329971313477,85.734001159668,85.4670028686523,85.1869964599609,84.8860015869141,84.5559997558594,84.1940002441406,83.8160018920898,83.4250030517578,83.0250015258789,83.0859985351563,83.1589965820313,83.4089965820313,83.6630020141602,83.8870010375977,84.0449981689453,84.129997253418,84.2870025634766
Netherlands,NLD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.5200004577637,56.9249992370605,57.2410011291504,57.4630012512207,58.1319999694824,58.4370002746582,58.9819984436035,60.2449989318848,60.9959983825684,61.7729988098145,62.8380012512207,63.4679985046387,64.0869979858398,64.0830001831055,64.2720031738281,64.3629989624023,64.7040023803711,65.5589981079102,66.1559982299805,66.3639984130859,64.693000793457,64.129997253418,64.5940017700195,64.5009994506836,64.0139999389648,64.0690002441406,63.7140007019043
New Caledonia,NCL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.2379989624023,64.661003112793,65.2229995727539,65.8710021972656,66.2809982299805,66.6139984130859,66.7539978027344,66.7710037231445,66.6559982299805,66.6100006103516,66.4779968261719,66.3529968261719,66.1910018920898,66.0479965209961,65.8349990844727,65.5640029907227,65.109001159668,64.5650024414063,64.0690002441406,63.6879997253418,63.2430000305176,63.1040000915527,63.0400009155273,63.0250015258789,63.0009994506836,62.9389991760254,62.8429985046387
New Zealand,NZL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.4269981384277,63.3969993591309,62.9609985351563,62.8899993896484,63.6730003356934,64.2419967651367,65.036003112793,64.8649978637695,64.4469985961914,64.5479965209961,64.6969985961914,65.3619995117188,66.068000793457,65.7969970703125,66.370002746582,67.1740036010742,67.7249984741211,67.9759979248047,67.8610000610352,67.4810028076172,67.2050018310547,67.5230026245117,67.3280029296875,67.5699996948242,68.3970031738281,68.3320007324219,69.3089981079102
